분야,사업내용,사업기간,직접수행,지자체보조,민간보조,출연,위탁,융자,지방비매칭,시행주체,지방비매칭여부,사업비,단위사업명,경비내역1,경비내역1사업비,경비내역2,경비내역2사업비,경비내역3,경비내역3사업비,경비내역4,경비내역4사업비,경비내역5,경비내역5사업비,경비내역6,경비내역6사업비,경비내역7,경비내역7사업비,경비내역8,경비내역8사업비,출처파일,매칭패턴,주요부처,사업비규모,사업유형,지역관련성,민간참여도,성과계획서매칭,해당_성과계획서_파일,PDF_매칭여부,PDF_사업명,PDF_예산_억원,PDF_예산_백만원,예산_검증상태,예산_오차율,PDF_출처페이지,예산_숫자,경북관련도점수,경북관련성_최종
,편리한 공인인증 환경 조성 등 인증서비스 이용환경 개선,계속사업,N,N,N,Y,N,N,N,한국지능정보사회진흥원 등,,"14,558,000천원",정보통신 기반보호 강화(정보화),정보통신 기반보호 강화(정보화),"19,720,000천원",전자서명인증(정보화),"2,592,000천원",공공서비스신기,"14,558,000천원",정보보호시스템평가및인증기반강화(정보화),"1,434,000천원",,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,출연,기타,대규모(1000억원 이상),기타,일반,공공주도,매칭어려움,,No,,0.0,0,,0.0,0,14558000,60.0,B급_간접관련
,정보소외계층의 정보접근기회 제공 및 건전한 정보이용환경 조성,계속사업,Y,Y,N,Y,N,N,Y,"지자체, 한국지능정보사회진흥원",33억원,"44,868,000천원",건전정보문화조성(정보화),건전정보문화조성(정보화),"10,157,000천원",디지털포용 생태계 조성 및 활성화(정보화),"1,200,000천원",배리어프리 정보통신 기술 및 보급지원(정보화),"2,000,000천원",국제사회정보화,"4,989,000천원",,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,"직접수행, 출연",지자체,대규모(1000억원 이상),기타,일반,공공주도,부분매칭,,No,,0.0,0,,0.0,0,44868000,60.0,B급_간접관련
,수출용 신형연구로 개발 및 실증,계속사업,N,N,N,Y,N,N,N,한국원자력연구원,,"25,816,000천원",사회문제해결연,수출용 신형연구로 생산 동위원소 상용화기술개발(R&D),"1,050,000천원",사회문제해결연,"17,091,000천원",소형원자로혁신 -,"1,000,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,출연,기타,대규모(1000억원 이상),R&D/연구개발,일반,공공주도,매칭어려움,,No,,0.0,0,,0.0,0,25816000,60.0,B급_간접관련
,지방 과학문화시설 확충을 위한 BTL 방식의 과학관 건립 및 준공 과학관에 대한 임대료 지급,계속사업,N,Y,N,Y,N,N,Y,지자체,53억원,"409,393,000천원",국립과학관운영,BTL 전문과학관 지원,"5,498,000천원",국립과학관운영,"49,579,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 2권.txt,출연,지자체,대규모(1000억원 이상),인프라/건설,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,409393000,60.0,C급_정책참고
,콘텐츠산업 성장 기반 조성 및 해외진출 지원체계 구축,계속사업,Y,Y,Y,Y,N,N,Y,"국가, 지자체, 민간, 신용기술보증기금, 한국벤처투자, 한국성장금 융투자운용",2.5억원,"365,559,000천원",문화산업정책개발 및 평가,문화산업정책개발 및 평가,"3,624,000천원",문화콘텐츠 투자활성화,"43,238,000천원",문화콘텐츠산업,"365,559,000천원",콘텐츠산업 생태계 조성,"63,214,000천원",K-콘텐츠 펀드 출자,"465,000,000천원",,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"직접수행, 지자체보조, 민간보조, 지방비매칭",중소벤처기업부,대규모(1000억원 이상),R&D/연구개발,전국단위,관민협력(3자),매칭가능,[28]2026년도 성과계획서_중소벤처기업부.pdf,No,,0.0,0,,0.0,0,365559000,60.0,C급_정책참고
,"공연장 방화막 설치 지원, 대구국제뮤지컬페스티벌 개최지원, 연극 교육체험관 조성 지원 등",계속사업,N,Y,N,N,N,N,Y,지자체,66.15억원,"104,226,000천원",지역 공연예술 인프라 조성(자율),지역 공연예술 인프라 조성(자율),"6,615,000천원",박물관 정책 활,"26,621,000천원",2100 지역문화 진흥 및 문,"104,226,000천원",000 화기반 조성,1천원,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),인프라/건설,일반,공공주도,부분매칭,,No,,0.0,0,,0.0,0,104226000,60.0,C급_정책참고
,"종목별 생활체육경기장, 스포츠체험센터, 실내체육관 등 지역 생활 체육시설 조성 지원",계속사업,N,Y,N,N,N,N,Y,지자체,239.1억원,"122,063,000천원",기초생활체육 저변확산 지원,기초생활체육 저변확산 지원,"2,520,000천원",지역지원계정 세 출 합 계,"122,063,000천원",000 -,234천원,관(부문),202천원,6 예산안,202천원,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),인프라/건설,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,122063000,60.0,C급_정책참고
,세종 특화 관광자원 개발을 통한 지역관광 활성화,계속사업,N,Y,N,N,N,N,Y,지자체,10.42억원,"1,253,919,000천원",광역권 관광개발(세종),광역권 관광개발(세종),"1,042,000천원",관광산업 활성화,"58,000천원",4400 관광산업 활성화,"58,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),R&D/연구개발,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,1253919000,60.0,C급_정책참고
,농촌용수개발,계속사업,N,Y,Y,N,N,N,Y,"지자체, 민간",22억원,"209,745,000천원",농촌용수관리,농촌용수관리,"49,270,000천원",수리시설개보수,"747,803,000천원",다목적 용수개발,"209,745,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"지자체보조, 민간보조, 지방비매칭",지자체,대규모(1000억원 이상),R&D/연구개발,일반,관민협력(2자),부분매칭,,No,,0.0,0,,0.0,0,209745000,60.0,C급_정책참고
,친환경농산물 생산하고자 하는 생산자단체에 친환경농산물 생산ㆍ 가공ㆍ유통 관련 시설ㆍ장비 등 지원,계속사업,N,Y,N,N,N,N,Y,지자체,94억원,"699,558,000천원",친환경농업기반구축(자율),친환경농업기반구축(자율),"5,642,000천원",반려동물인프라,"3,050,000천원",3700 축산업진흥 및 동물,"3,050,000천원",000 복지향상,1천원,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),인프라/건설,일반,공공주도,부분매칭,,No,,0.0,0,,0.0,0,699558000,60.0,C급_정책참고
,농촌의 유휴시설을 리모델링하여 청년 또는 귀농귀촌인에게 창 업 및 사회서비스공간 제공,계속사업,N,Y,N,N,N,N,Y,지자체,23억원,"624,133,000천원",농촌유휴시설활용지역활성화,농촌유휴시설활용지역활성화,"2,270,000천원",농촌형교통모델,"28,991,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),인프라/건설,일반,공공주도,부분매칭,,No,,0.0,0,,0.0,0,624133000,60.0,C급_정책참고
,"농산어촌의 기초생활여건을 전략적, 체계적으로 정비하여 지역주 민의 기본적인 삶의 질 향상 등",계속사업,N,Y,N,N,N,N,Y,지자체,476억원,"971,472,000천원",일반농산어촌개발,일반농산어촌개발,"493,753,000천원",식품산업육성,"33,434,000천원",취약지역생활여건개조사업,"130,380,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),R&D/연구개발,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,971472000,60.0,C급_정책참고
,사업 대상지에 지역화폐 제공 등 복지증진,계속사업,N,Y,Y,N,N,N,Y,"지자체, 민간",550억원,"856,221,000천원",농어촌 기본소득 시범사업,농어촌 기본소득 시범사업,"170,337,000천원",식품산업육성,"11,333,000천원",관(부문),104천원,000 -,"11,333,000천원",2800 식품외식산업육성,"11,333,000천원",6 예산안,202천원,감 사 업 개 요 및 경 비 내 역 항(프로그램) 사업(단위사업),1천원,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,민간보조,지자체,대규모(1000억원 이상),R&D/연구개발,지역특화,관민협력(2자),부분매칭,,No,,0.0,0,,0.0,0,856221000,60.0,C급_정책참고
,"농산어촌의 기초생활여건을 전략적, 체계적으로 정비하여 지역주 민의 기본적인 삶의 질 향상",계속사업,N,Y,Y,N,N,N,Y,지자체,6.6억원,"2,611,728,000천원",일반농산어촌개발(세종),일반농산어촌개발(세종),"716,000천원",농업인교육지원,"15,897,000천원",취약지역생활여건개조사업(세종),"593,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"지자체보조, 민간보조, 지방비매칭",지자체,대규모(1000억원 이상),R&D/연구개발,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,2611728000,60.0,C급_정책참고
,벤처기업 성장 촉진을 위한 인프라 지원,계속사업,Y,N,Y,Y,N,N,N,"국가, 민간, 벤처기업협회 등",,"3,017,774,000천원",벤처기업경쟁력강화,벤처기업경쟁력강화,"6,202,000천원",신용보증기관출,"140,000,000천원",벤처캐피탈선진화,"4,956,000천원",벤처투자종합관리시스템 구축(정보화),"881,000천원",,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,출연,중소벤처기업부,대규모(1000억원 이상),인프라/건설,전국단위,관민협력(2자),매칭가능,[28]2026년도 성과계획서_중소벤처기업부.pdf,No,,0.0,0,,0.0,0,3017774000,60.0,C급_정책참고
,중소기업의 연구인력 유입 촉진지원,계속사업,N,N,N,Y,N,N,N,중소기업기술정보진흥원 등,,"8,605,355,000천원",기타이자수입및재,중소기업연구인력지원(R&D),"34,065,000천원",기술개발지원(R,"10,593,000천원",관(부문),202천원,6 예산안,202천원,감 사 업 개 요 및 경 비 내 역 항(프로그램) 사업(단위사업),1천원,749) 중소벤처기업부 세 출 합 계,"8,605,355,000천원",000 -,119천원,공 급 망 안 정 화 특 별 회 계,1천원,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,출연,중소벤처기업부,대규모(1000억원 이상),R&D/연구개발,일반,공공주도,매칭가능,[28]2026년도 성과계획서_중소벤처기업부.pdf,No,,0.0,0,,0.0,0,8605355000,60.0,C급_정책참고
,제주지방중소기업청의 사무와 인력을 제주 특별자치도로 이관함에 따라 중소기업 행정지원 보조,계속사업,N,Y,Y,N,N,N,N,지자체,0억원,"8,893,000천원",제주중소기업업무지원,제주중소기업업무지원,"1,774,000천원",창업인프라지원(,"100,000천원",관(부문),118천원,창업및벤처,"100,000천원",000 -,510천원,0 창업환경조성,"100,000천원",,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,민간보조,지자체,대규모(1000억원 이상),인프라/건설,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,8893000,60.0,B급_간접관련
,"지역보건의료기관(보건소, 보건지소 등)의 시설 및 장비 지원",계속사업,Y,Y,Y,N,N,N,Y,지자체,132억원,"2,824,280,000천원",농어촌보건소 등 이전신축(자율),농어촌보건소 등 이전신축(자율),"26,397,000천원",지역자율계정 세 출 합 계,"2,824,280,000천원",000 -,230천원,관(부문),202천원,6 예산안,202천원,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"직접수행, 지자체보조, 민간보조, 지방비매칭",지자체,대규모(1000억원 이상),인프라/건설,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,2824280000,60.0,C급_정책참고
,첨단의료복합단지 핵심인프라 조성,계속사업,N,Y,Y,N,N,N,Y,민간,31억원,"1,564,721,000천원",첨단의료복합단지조성(지역지원),첨단의료복합단지조성(지역지원),"44,732,000천원",720) 지역지원계정 세 출 합 계,"1,564,721,000천원",000 -,237천원,관(부문),202천원,6 예산안,202천원,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,"지자체보조, 지방비매칭",민간,대규모(1000억원 이상),인프라/건설,일반,민간주도,매칭어려움,,No,,0.0,0,,0.0,0,1564721000,60.0,C급_정책참고
,안정적인 용수공급 및 홍수피해예방,계속사업,Y,Y,N,N,N,N,Y,지자체 6. 지방비매칭  11억원,11억원,"1,569,337,000천원",소규모댐건설,소규모댐건설,"9,550,000천원",국가하천정비지,"1,138,699,000천원",5300 하천관리,"1,569,337,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,"직접수행, 지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),인프라/건설,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,1569337000,60.0,C급_정책참고
,국토의 생태가치 증진과 국가보호지역 관리를 위한 시설 설치,계속사업,N,Y,N,N,N,N,Y,지자체,662억원,"2,891,311,000천원",국토생태네트워크구축(자율),국토생태네트워크구축(자율),"57,630,000천원",습지보전관리(자율),"22,191,000천원",자연자원의 이용,"4,630,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),인프라/건설,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,2891311000,60.0,C급_정책참고
,제주도의 자연환경보전시설 설치지원,계속사업,N,Y,N,N,N,N,Y,지자체,29억원,"193,545,000천원",자연환경 보전 및 관리(제주),자연환경 보전 및 관리(제주),"16,000,000천원",국토생태네트워크구축(제주),"2,727,000천원",자연자원의 이용,"354,000천원",습지보전관리(제주),"160,000천원",,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),인프라/건설,일반,공공주도,부분매칭,,No,,0.0,0,,0.0,0,193545000,60.0,C급_정책참고
,"자치단체의 지역에 맞는 일자리 창출 지원, 지역고용 인프라 확충",계속사업,N,Y,N,N,N,N,Y,지자체,151억원,"157,208,000천원",과징금,지역산업맞춤형일자리지원(자율),"60,025,000천원",지역자율계정 세 출 합 계,"60,025,000천원",000 -,128천원,관(부문),202천원,6 예산안,202천원,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),인프라/건설,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,157208000,60.0,C급_정책참고
,교통사각지대의 교통소외 개선,계속사업,N,Y,N,N,N,N,Y,지자체,857.15억원,"106,736,000천원",국가지원지방도 건설,국가지원지방도 건설,"285,716,000천원",대중교통지원(지,"40,298,000천원",관(부문),126천원,물류등기타,"106,736,000천원",000 4500 광역교통정책,"77,917,000천원",,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),인프라/건설,일반,공공주도,부분매칭,,No,,0.0,0,,0.0,0,106736000,60.0,C급_정책참고
,동서남해안 및 내륙권 지역여건을 고려한 개발사업지원,계속사업,N,Y,N,N,N,N,Y,지자체,683.06억원,"485,008,000천원",해안및내륙권발전사업지원(자율),해안및내륙권발전사업지원(자율),"68,308,000천원",스마트시티지원(,"19,800,000천원",5600 도시정책,"485,008,000천원",000 -,287천원,관(부문),202천원,6 예산안,202천원,감 사 업 개 요 및 경 비 내 역 항(프로그램) 사업(단위사업),1천원,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),R&D/연구개발,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,485008000,60.0,C급_정책참고
,"도시환경 불량지역 정비 개량(우리동네살리기, 취약지역 개조)",계속사업,N,Y,N,N,N,N,Y,지자체,526.2억원,"46,020,000천원",도시활력증진지역개발,도시활력증진지역개발,"78,050,000천원",수소도시기반구,"46,020,000천원",,,,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 5권.txt,"지자체보조, 지방비매칭",지자체,대규모(1000억원 이상),R&D/연구개발,지역특화,공공주도,부분매칭,,No,,0.0,0,,0.0,0,46020000,60.0,C급_정책참고
,"콘텐츠 창제작지원, 지역콘텐츠 인프라 조성 등을 통한 지역콘텐 츠산업 균형발전 지원",계속사업,Y,Y,Y,N,N,N,Y,"국가, 민간",14억원,"23,746,000천원",지역콘텐츠산업 균형발전 지원,지역콘텐츠산업 균형발전 지원,"50,950,000천원",지역문화 진흥,"23,246,000천원",2100 지역문화 진흥 및 문,"23,746,000천원",000 화기반 조성,1천원,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"직접수행, 지자체보조, 민간보조, 지방비매칭",국가기관,대규모(1000억원 이상),인프라/건설,지역특화,관민협력(2자),부분매칭,,No,,0.0,0,,0.0,0,23746000,59.400000000000006,C급_정책참고
,안전한 수산물 공급 관리 지원,계속사업,Y,Y,Y,Y,N,N,Y,"국가, 지자체, 민간",56억원,"28,248,000천원",수산물 위생관리,수산물 위생관리,"19,631,000천원",수산생물질병관리,"8,247,000천원",수산물가격안정,"6,800,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 3권.txt,"직접수행, 민간보조, 출연",국가기관,대규모(1000억원 이상),지원/보조,전국단위,관민협력(3자),부분매칭,,No,,0.0,0,,0.0,0,28248000,59.400000000000006,B급_간접관련
,"해양경찰 복지, 의경, 총무, 감사, 공보 등 행정지원",계속사업,Y,N,N,N,N,N,N,국가,,"36,120,000천원",정책소통및감사감찰활동,정책소통및감사감찰활동,"2,154,000천원",총무활동,"17,170,000천원",복지역량강화,"7,589,000천원",재정관리활동,"6,722,000천원",해양경찰시설개,"10,532,000천원",인재선발양성지원,"3,392,000천원",치안및외근활동지원,"49,749,000천원",기획특수활동지원,"11,366,000천원",2. 2026년도 세입세출예산안사업별 설명서 3권.txt,직접수행,국가기관,대규모(1000억원 이상),지원/보조,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,36120000,59.400000000000006,B급_간접관련
,"인적자원 역량 강화, 정책통계 지원, AI응용제품 상용화 지원을 통 한 창의행정 활성화",계속사업,Y,N,Y,N,N,N,N,국가,,"23,679,000천원",식의약안전 공무원 역량 강화,식의약안전 공무원 역량 강화,"2,553,000천원",식의약 규제과학혁신지원 강화,"11,419,000천원",식의약품 정책,"663,000천원",,,,,,,,,,,2. 2026년도 세입세출예산안사업별 설명서 4권.txt,직접수행,국가기관,대규모(1000억원 이상),교육/인재양성,전국단위,공공주도,부분매칭,,No,,0.0,0,,0.0,0,23679000,59.400000000000006,B급_간접관련
